ip_address,total_requests,failed_requests,successful_requests,failure_ratio,unique_usernames,username_diversity,unique_endpoints,endpoint_concentration,unique_user_agents,user_agent_concentration,primary_user_agent,primary_endpoint,country,active_duration_seconds,requests_per_minute,timing_regularity,target_usernames,feat_failure_ratio,feat_username_diversity,feat_endpoint_concentration,feat_ua_concentration,feat_timing_regularity,feat_request_frequency
103.116.46.42,9,9,0,1.0,9,1.0,1,1.0,1,1.0,Chrome-120,/api/v1/auth/login,NG,3138.0,0.1721,0.688,robert.target66@corp.local|wendy.target146@mailservice.net|claire.target108@corp.local|karen.target266@mailservice.net|alex.target98@cloudsec.org|claire.target292@corp.local|charlie.target204@cloudsec.org|quinn.target184@corp.local|liam.target220@techhub.io,1.0,1.0,1.0,1.0,0.688,0.0386
103.116.62.147,9,8,1,0.8889,9,1.0,1,1.0,1,1.0,Chrome-120,/api/v1/auth/login,DE,2469.0,0.2187,0.6394,quinn.target376@techhub.io|alice.target68@techhub.io|james.target36@example.com|felix.target258@techhub.io|aravind.target25@example.com|karen.target137@example.com|wendy.target252@cloudsec.org|sneha.target279@example.com|yasmin.target328@corp.local,0.8889,1.0,1.0,1.0,0.6394,0.0481
103.117.2.143,12,12,0,1.0,12,1.0,1,1.0,1,1.0,Chrome-120,/api/v1/auth/login,NG,4197.0,0.1716,0.7073,grace.target56@example.com|david.target379@corp.local|george.target156@mailservice.net|alex.target98@cloudsec.org|brian.target117@example.com|thomas.target319@example.com|sam.target144@cloudsec.org|rachel.target138@techhub.io|wendy.target74@cloudsec.org|rachel.target271@techhub.io|alice.target313@cloudsec.org|olivia.target17@example.com,1.0,1.0,1.0,1.0,0.7073,0.0385
103.117.51.192,9,9,0,1.0,9,1.0,1,1.0,1,1.0,Chrome-120,/api/v1/auth/login,IN,3020.0,0.1788,0.6358,frank.target79@mailservice.net|deepak.target192@cloudsec.org|grace.target60@corp.local|marcus.target80@cloudsec.org|quinn.target92@mailservice.net|rachel.target199@techhub.io|claire.target16@corp.local|isabella.target347@techhub.io|nina.target288@corp.local,1.0,1.0,1.0,1.0,0.6358,0.04
103.117.79.80,8,8,0,1.0,8,1.0,1,1.0,1,1.0,Chrome-120,/api/v1/auth/login,UA,2198.0,0.2184,0.5822,priya.target83@example.com|oscar.target2@mailservice.net|rachel.target199@techhub.io|mia.target231@corp.local|olivia.target200@cloudsec.org|emma.target265@example.com|rachel.target224@techhub.io|marcus.target14@example.com,1.0,1.0,1.0,1.0,0.5822,0.0481
103.118.142.210,6,3,3,0.5,6,1.0,1,1.0,1,1.0,Chrome-120,/api/v1/auth/login,US,1736.0,0.2074,0.6261,charlie.target130@cloudsec.org|oscar.target245@example.com|deepak.target97@corp.local|kevin.target254@cloudsec.org|liam.target20@corp.local|mia.target378@mailservice.net,0.5,1.0,1.0,1.0,0.6261,0.0458
103.118.94.90,7,7,0,1.0,7,1.0,1,1.0,1,1.0,Chrome-120,/api/v1/auth/login,NG,2029.0,0.207,0.6717,rachel.target180@corp.local|sophia.target96@techhub.io|james.target343@example.com|alice.target386@example.com|mia.target82@example.com|thomas.target312@example.com|zach.target149@cloudsec.org,1.0,1.0,1.0,1.0,0.6717,0.0458
103.119.101.46,9,9,0,1.0,9,1.0,1,1.0,1,1.0,Chrome-120,/api/v1/auth/login,RU,2779.0,0.1943,0.6112,james.target343@example.com|ananya.target390@example.com|aravind.target348@example.com|george.target131@cloudsec.org|emma.target360@cloudsec.org|yasmin.target363@example.com|ananya.target285@techhub.io|julia.target99@techhub.io|thomas.target290@corp.local,1.0,1.0,1.0,1.0,0.6112,0.0432
103.119.87.208,10,9,1,0.9,10,1.0,1,1.0,1,1.0,Chrome-120,/api/v1/auth/login,ID,3803.0,0.1578,0.782,brian.target221@corp.local|mia.target324@techhub.io|karen.target327@techhub.io|tarun.target355@example.com|sam.target321@cloudsec.org|yasmin.target365@techhub.io|grace.target76@techhub.io|george.target131@cloudsec.org|quinn.target184@corp.local|laura.target145@mailservice.net,0.9,1.0,1.0,1.0,0.782,0.0356
103.12.173.3,11,11,0,1.0,11,1.0,1,1.0,1,1.0,Chrome-120,/api/v1/auth/login,RO,3824.0,0.1726,0.6783,isabella.target347@techhub.io|mia.target141@cloudsec.org|daniel.target207@example.com|sneha.target232@corp.local|marcus.target67@cloudsec.org|brian.target72@corp.local|george.target131@cloudsec.org|george.target152@example.com|mia.target378@mailservice.net|kevin.target40@example.com|nina.target260@mailservice.net,1.0,1.0,1.0,1.0,0.6783,0.0387
103.12.18.100,10,9,1,0.9,10,1.0,1,1.0,1,1.0,Chrome-120,/api/v1/auth/login,IN,2815.0,0.2131,0.5855,tarun.target300@cloudsec.org|hannah.target286@example.com|james.target350@example.com|mia.target57@cloudsec.org|wendy.target315@mailservice.net|sam.target321@cloudsec.org|grace.target60@corp.local|sophia.target206@corp.local|quinn.target166@example.com|rachel.target340@cloudsec.org,0.9,1.0,1.0,1.0,0.5855,0.047
103.120.212.186,13,13,0,1.0,13,1.0,1,1.0,1,1.0,Chrome-120,/api/v1/auth/login,NG,4164.0,0.1873,0.6569,sneha.target279@example.com|wendy.target170@cloudsec.org|elena.target307@cloudsec.org|marcus.target270@techhub.io|sophia.target371@mailservice.net|elena.target116@cloudsec.org|thomas.target306@mailservice.net|sophia.target190@techhub.io|wendy.target252@cloudsec.org|wendy.target256@mailservice.net|james.target36@example.com|karen.target327@techhub.io|quinn.target244@techhub.io,1.0,1.0,1.0,1.0,0.6569,0.0418
103.120.233.250,12,12,0,1.0,12,1.0,1,1.0,1,1.0,Chrome-120,/api/v1/auth/login,CN,3267.0,0.2204,0.598,julia.target101@cloudsec.org|felix.target182@corp.local|kevin.target40@example.com|george.target152@example.com|kevin.target196@mailservice.net|elena.target307@cloudsec.org|olivia.target54@techhub.io|mia.target253@cloudsec.org|sophia.target168@corp.local|marcus.target302@techhub.io|marcus.target80@cloudsec.org|grace.target76@techhub.io,1.0,1.0,1.0,1.0,0.598,0.0485
103.120.83.176,13,13,0,1.0,13,1.0,1,1.0,1,1.0,Chrome-120,/api/v1/auth/login,BR,4697.0,0.1661,0.6864,aravind.target41@mailservice.net|alice.target386@example.com|oscar.target373@example.com|frank.target79@mailservice.net|sam.target124@cloudsec.org|henry.target380@corp.local|sam.target129@corp.local|yasmin.target328@corp.local|peter.target291@mailservice.net|aravind.target348@example.com|grace.target398@corp.local|priya.target22@example.com|karen.target294@example.com,1.0,1.0,1.0,1.0,0.6864,0.0374
103.121.104.217,11,11,0,1.0,11,1.0,1,1.0,1,1.0,Chrome-120,/api/v1/auth/login,VN,3575.0,0.1846,0.6641,kevin.target32@cloudsec.org|sam.target129@corp.local|sophia.target190@techhub.io|yasmin.target10@corp.local|felix.target341@corp.local|grace.target109@corp.local|olivia.target308@example.com|grace.target90@corp.local|thomas.target103@cloudsec.org|marcus.target80@cloudsec.org|ursula.target195@techhub.io,1.0,1.0,1.0,1.0,0.6641,0.0412
103.121.184.252,6,4,2,0.6667,6,1.0,1,1.0,1,1.0,Chrome-120,/api/v1/auth/login,NG,1647.0,0.2186,0.6827,elena.target283@cloudsec.org|hannah.target369@corp.local|emma.target265@example.com|george.target131@cloudsec.org|grace.target213@mailservice.net|brian.target221@corp.local,0.6667,1.0,1.0,1.0,0.6827,0.0481
103.122.18.126,8,8,0,1.0,8,1.0,1,1.0,1,1.0,Chrome-120,/api/v1/auth/login,RO,3207.0,0.1497,0.7229,george.target154@mailservice.net|karen.target113@techhub.io|marcus.target62@example.com|liam.target336@corp.local|sophia.target175@mailservice.net|david.target379@corp.local|xander.target354@techhub.io|wendy.target256@mailservice.net,1.0,1.0,1.0,1.0,0.7229,0.0339
103.122.186.164,6,6,0,1.0,6,1.0,1,1.0,1,1.0,Chrome-120,/api/v1/auth/login,VN,1737.0,0.2073,0.7131,james.target59@cloudsec.org|paula.target136@example.com|deepak.target357@corp.local|henry.target85@cloudsec.org|alice.target86@techhub.io|emma.target176@cloudsec.org,1.0,1.0,1.0,1.0,0.7131,0.0458
103.122.189.49,12,11,1,0.9167,12,1.0,1,1.0,1,1.0,Chrome-120,/api/v1/auth/login,ID,3628.0,0.1985,0.6511,ursula.target382@example.com|sophia.target168@corp.local|ananya.target48@corp.local|xander.target310@techhub.io|peter.target229@cloudsec.org|isabella.target293@cloudsec.org|wendy.target205@techhub.io|alex.target81@mailservice.net|grace.target109@corp.local|felix.target197@corp.local|karen.target327@techhub.io|mia.target231@corp.local,0.9167,1.0,1.0,1.0,0.6511,0.044
103.122.222.158,10,8,2,0.8,10,1.0,1,1.0,1,1.0,Chrome-120,/api/v1/auth/login,CN,3780.0,0.1587,0.7834,mia.target367@techhub.io|peter.target173@mailservice.net|victor.target111@cloudsec.org|james.target36@example.com|sneha.target181@corp.local|quinn.target247@mailservice.net|brian.target91@cloudsec.org|emma.target176@cloudsec.org|thomas.target319@example.com|george.target58@techhub.io,0.8,1.0,1.0,1.0,0.7834,0.0358
103.122.63.237,6,6,0,1.0,6,1.0,1,1.0,1,1.0,Chrome-120,/api/v1/auth/login,IN,1759.0,0.2047,0.7968,kevin.target254@cloudsec.org|karen.target37@mailservice.net|victor.target111@cloudsec.org|ursula.target178@mailservice.net|kevin.target94@mailservice.net|quinn.target92@mailservice.net,1.0,1.0,1.0,1.0,0.7968,0.0453
103.123.13.34,14,14,0,1.0,14,1.0,1,1.0,1,1.0,Chrome-120,/api/v1/auth/login,BR,4667.0,0.18,0.6449,felix.target258@techhub.io|ananya.target320@techhub.io|ursula.target382@example.com|laura.target384@example.com|ursula.target372@corp.local|sneha.target107@corp.local|daniel.target209@mailservice.net|alex.target98@cloudsec.org|alex.target24@mailservice.net|rachel.target334@techhub.io|karen.target262@mailservice.net|emma.target265@example.com|elena.target283@cloudsec.org|olivia.target185@corp.local,1.0,1.0,1.0,1.0,0.6449,0.0403
103.123.130.7,9,9,0,1.0,9,1.0,1,1.0,1,1.0,Chrome-120,/api/v1/auth/login,NG,3314.0,0.1629,0.76,karen.target383@mailservice.net|sam.target321@cloudsec.org|deepak.target198@cloudsec.org|laura.target53@example.com|deepak.target97@corp.local|ananya.target285@techhub.io|paula.target396@corp.local|hannah.target9@mailservice.net|elena.target233@example.com,1.0,1.0,1.0,1.0,0.76,0.0367
103.123.239.91,14,13,1,0.9286,14,1.0,1,1.0,1,1.0,Chrome-120,/api/v1/auth/login,VN,4134.0,0.2032,0.6877,liam.target38@cloudsec.org|sneha.target279@example.com|peter.target391@corp.local|mia.target141@cloudsec.org|laura.target145@mailservice.net|noah.target19@corp.local|mia.target324@techhub.io|george.target18@mailservice.net|wendy.target252@cloudsec.org|ananya.target188@example.com|sam.target321@cloudsec.org|laura.target384@example.com|felix.target351@corp.local|alex.target89@mailservice.net,0.9286,1.0,1.0,1.0,0.6877,0.045
103.123.46.79,6,6,0,1.0,6,1.0,1,1.0,1,1.0,Chrome-120,/api/v1/auth/login,CN,2045.0,0.176,0.6959,wendy.target187@corp.local|xander.target248@cloudsec.org|peter.target391@corp.local|kevin.target196@mailservice.net|isabella.target77@mailservice.net|xander.target70@example.com,1.0,1.0,1.0,1.0,0.6959,0.0394
103.124.193.153,13,13,0,1.0,13,1.0,1,1.0,1,1.0,Chrome-120,/api/v1/auth/login,US,3734.0,0.2089,0.6352,isabella.target201@example.com|elena.target316@cloudsec.org|rachel.target334@techhub.io|xander.target194@cloudsec.org|claire.target309@mailservice.net|elena.target218@cloudsec.org|sam.target337@example.com|xander.target135@corp.local|xander.target223@techhub.io|priya.target269@mailservice.net|felix.target238@mailservice.net|yasmin.target167@corp.local|liam.target345@example.com,1.0,1.0,1.0,1.0,0.6352,0.0461
103.124.246.102,14,14,0,1.0,14,1.0,1,1.0,1,1.0,Chrome-120,/api/v1/auth/login,VN,4026.0,0.2086,0.6806,felix.target235@corp.local|ian.target93@techhub.io|daniel.target297@cloudsec.org|grace.target398@corp.local|charlie.target31@corp.local|claire.target299@corp.local|felix.target182@corp.local|thomas.target353@techhub.io|nina.target288@corp.local|isabella.target293@cloudsec.org|hannah.target375@example.com|wendy.target252@cloudsec.org|isabella.target201@example.com|emma.target360@cloudsec.org,1.0,1.0,1.0,1.0,0.6806,0.0461
103.124.51.53,6,6,0,1.0,6,1.0,1,1.0,1,1.0,Chrome-120,/api/v1/auth/login,CN,1608.0,0.2239,0.5306,xander.target135@corp.local|rachel.target199@techhub.io|olivia.target54@techhub.io|aravind.target25@example.com|grace.target282@example.com|julia.target153@example.com,1.0,1.0,1.0,1.0,0.5306,0.0491
103.124.74.161,14,14,0,1.0,14,1.0,1,1.0,1,1.0,Chrome-120,/api/v1/auth/login,RU,4574.0,0.1836,0.6979,isabella.target77@mailservice.net|kevin.target254@cloudsec.org|noah.target179@cloudsec.org|isabella.target293@cloudsec.org|zach.target241@example.com|oscar.target373@example.com|sophia.target393@cloudsec.org|sophia.target96@techhub.io|charlie.target193@techhub.io|george.target110@techhub.io|alex.target98@cloudsec.org|sneha.target105@corp.local|claire.target292@corp.local|peter.target229@cloudsec.org,1.0,1.0,1.0,1.0,0.6979,0.041
103.124.95.207,10,9,1,0.9,10,1.0,1,1.0,1,1.0,Chrome-120,/api/v1/auth/login,ID,3463.0,0.1733,0.7499,rachel.target138@techhub.io|peter.target173@mailservice.net|rachel.target334@techhub.io|elena.target116@cloudsec.org|sam.target124@cloudsec.org|tarun.target242@corp.local|zach.target122@cloudsec.org|kevin.target5@corp.local|hannah.target11@techhub.io|james.target350@example.com,0.9,1.0,1.0,1.0,0.7499,0.0389
103.124.98.174,9,9,0,1.0,9,1.0,1,1.0,1,1.0,Chrome-120,/api/v1/auth/login,ID,2858.0,0.1889,0.7448,hannah.target286@example.com|sophia.target175@mailservice.net|grace.target60@corp.local|bob.target30@corp.local|sneha.target368@example.com|quinn.target158@techhub.io|tarun.target332@mailservice.net|george.target152@example.com|charlie.target121@techhub.io,1.0,1.0,1.0,1.0,0.7448,0.0421
103.125.137.75,6,6,0,1.0,6,1.0,1,1.0,1,1.0,Chrome-120,/api/v1/auth/login,VN,1115.0,0.3229,0.6861,charlie.target204@cloudsec.org|liam.target301@cloudsec.org|zach.target122@cloudsec.org|grace.target282@example.com|grace.target398@corp.local|liam.target100@mailservice.net,1.0,1.0,1.0,1.0,0.6861,0.0681
103.125.7.46,8,7,1,0.875,8,1.0,1,1.0,1,1.0,Chrome-120,/api/v1/auth/login,VN,1863.0,0.2576,0.744,ursula.target169@techhub.io|isabella.target201@example.com|kevin.target40@example.com|julia.target216@mailservice.net|brian.target230@techhub.io|mia.target231@corp.local|felix.target392@example.com|claire.target16@corp.local,0.875,1.0,1.0,1.0,0.744,0.0558
103.125.99.91,8,7,1,0.875,8,1.0,1,1.0,1,1.0,Chrome-120,/api/v1/auth/login,IN,2069.0,0.232,0.6161,hannah.target11@techhub.io|olivia.target267@mailservice.net|ian.target157@cloudsec.org|sophia.target134@example.com|sneha.target3@mailservice.net|james.target389@mailservice.net|karen.target45@corp.local|ananya.target320@techhub.io,0.875,1.0,1.0,1.0,0.6161,0.0508
103.126.152.230,13,12,1,0.9231,13,1.0,1,1.0,1,1.0,Chrome-120,/api/v1/auth/login,RU,4293.0,0.1817,0.7146,hannah.target331@cloudsec.org|alex.target89@mailservice.net|alex.target81@mailservice.net|oscar.target245@example.com|rachel.target340@cloudsec.org|hannah.target9@mailservice.net|wendy.target256@mailservice.net|deepak.target318@techhub.io|aravind.target51@mailservice.net|xander.target194@cloudsec.org|george.target58@techhub.io|yasmin.target6@techhub.io|karen.target327@techhub.io,0.9231,1.0,1.0,1.0,0.7146,0.0406
103.126.157.44,12,12,0,1.0,12,1.0,1,1.0,1,1.0,Chrome-120,/api/v1/auth/login,CN,4160.0,0.1731,0.6759,ursula.target195@techhub.io|nina.target191@example.com|sophia.target257@cloudsec.org|frank.target259@techhub.io|ian.target237@mailservice.net|ian.target93@techhub.io|olivia.target322@example.com|karen.target262@mailservice.net|isabella.target201@example.com|rachel.target138@techhub.io|liam.target220@techhub.io|quinn.target247@mailservice.net,1.0,1.0,1.0,1.0,0.6759,0.0388
103.126.192.149,6,5,1,0.8333,6,1.0,1,1.0,1,1.0,Chrome-120,/api/v1/auth/login,BR,2142.0,0.1681,0.8103,yasmin.target363@example.com|sam.target321@cloudsec.org|aravind.target25@example.com|robert.target66@corp.local|xander.target223@techhub.io|daniel.target207@example.com,0.8333,1.0,1.0,1.0,0.8103,0.0378
103.126.212.225,11,11,0,1.0,11,1.0,1,1.0,1,1.0,Chrome-120,/api/v1/auth/login,VN,4009.0,0.1646,0.7139,george.target131@cloudsec.org|kevin.target264@techhub.io|laura.target145@mailservice.net|noah.target179@cloudsec.org|nina.target260@mailservice.net|sneha.target374@cloudsec.org|deepak.target192@cloudsec.org|marcus.target270@techhub.io|brian.target117@example.com|oscar.target236@cloudsec.org|liam.target38@cloudsec.org,1.0,1.0,1.0,1.0,0.7139,0.0371
103.126.237.71,14,13,1,0.9286,14,1.0,1,1.0,1,1.0,Chrome-120,/api/v1/auth/login,RU,4093.0,0.2052,0.5893,julia.target101@cloudsec.org|ursula.target372@corp.local|claire.target299@corp.local|deepak.target192@cloudsec.org|laura.target4@cloudsec.org|mia.target141@cloudsec.org|robert.target278@mailservice.net|sophia.target163@techhub.io|kevin.target254@cloudsec.org|grace.target287@mailservice.net|james.target350@example.com|peter.target291@mailservice.net|elena.target203@cloudsec.org|claire.target108@corp.local,0.9286,1.0,1.0,1.0,0.5893,0.0454
103.127.144.238,14,14,0,1.0,14,1.0,1,1.0,1,1.0,Chrome-120,/api/v1/auth/login,VN,5096.0,0.1648,0.7615,liam.target234@techhub.io|victor.target111@cloudsec.org|olivia.target267@mailservice.net|tarun.target172@mailservice.net|laura.target53@example.com|liam.target255@mailservice.net|olivia.target349@example.com|liam.target301@cloudsec.org|laura.target145@mailservice.net|nina.target95@mailservice.net|paula.target123@cloudsec.org|alice.target86@techhub.io|victor.target356@example.com|grace.target109@corp.local,1.0,1.0,1.0,1.0,0.7615,0.0371
103.127.185.50,14,14,0,1.0,14,1.0,1,1.0,1,1.0,Chrome-120,/api/v1/auth/login,US,4417.0,0.1902,0.6166,elena.target61@cloudsec.org|claire.target309@mailservice.net|felix.target258@techhub.io|rachel.target224@techhub.io|brian.target330@corp.local|emma.target265@example.com|george.target152@example.com|quinn.target92@mailservice.net|claire.target292@corp.local|peter.target366@example.com|alex.target89@mailservice.net|noah.target280@corp.local|victor.target352@techhub.io|julia.target99@techhub.io,1.0,1.0,1.0,1.0,0.6166,0.0424
103.127.241.174,11,11,0,1.0,11,1.0,1,1.0,1,1.0,Chrome-120,/api/v1/auth/login,CN,3633.0,0.1817,0.6424,ananya.target320@techhub.io|ursula.target382@example.com|deepak.target318@techhub.io|ananya.target48@corp.local|ian.target171@example.com|wendy.target205@techhub.io|oscar.target245@example.com|rachel.target271@techhub.io|mia.target378@mailservice.net|thomas.target312@example.com|alice.target150@mailservice.net,1.0,1.0,1.0,1.0,0.6424,0.0406
103.127.92.40,10,10,0,1.0,10,1.0,1,1.0,1,1.0,Chrome-120,/api/v1/auth/login,UA,2658.0,0.2257,0.6463,wendy.target12@mailservice.net|elena.target160@corp.local|julia.target101@cloudsec.org|paula.target8@example.com|daniel.target297@cloudsec.org|noah.target179@cloudsec.org|aravind.target25@example.com|frank.target115@corp.local|george.target156@mailservice.net|alex.target89@mailservice.net,1.0,1.0,1.0,1.0,0.6463,0.0495
103.128.103.152,6,6,0,1.0,6,1.0,1,1.0,1,1.0,Chrome-120,/api/v1/auth/login,VN,1774.0,0.2029,0.6123,isabella.target77@mailservice.net|ananya.target48@corp.local|mia.target335@example.com|liam.target301@cloudsec.org|ursula.target296@techhub.io|kevin.target254@cloudsec.org,1.0,1.0,1.0,1.0,0.6123,0.0449
103.128.198.36,12,12,0,1.0,12,1.0,1,1.0,1,1.0,Chrome-120,/api/v1/auth/login,RO,3734.0,0.1928,0.6452,alice.target317@techhub.io|tarun.target388@cloudsec.org|quinn.target158@techhub.io|elena.target27@corp.local|ursula.target372@corp.local|felix.target351@corp.local|karen.target137@example.com|paula.target87@corp.local|james.target343@example.com|liam.target336@corp.local|karen.target113@techhub.io|rachel.target199@techhub.io,1.0,1.0,1.0,1.0,0.6452,0.0429
103.128.43.109,12,12,0,1.0,12,1.0,1,1.0,1,1.0,Chrome-120,/api/v1/auth/login,BR,3643.0,0.1976,0.6513,julia.target101@cloudsec.org|wendy.target250@example.com|marcus.target62@example.com|sam.target346@mailservice.net|alex.target46@cloudsec.org|sneha.target279@example.com|tarun.target132@corp.local|hannah.target69@techhub.io|wendy.target104@techhub.io|liam.target255@mailservice.net|zach.target149@cloudsec.org|david.target358@mailservice.net,1.0,1.0,1.0,1.0,0.6513,0.0439
103.128.72.4,12,12,0,1.0,12,1.0,1,1.0,1,1.0,Chrome-120,/api/v1/auth/login,RU,3894.0,0.1849,0.6938,charlie.target204@cloudsec.org|daniel.target297@cloudsec.org|alex.target81@mailservice.net|felix.target351@corp.local|charlie.target31@corp.local|wendy.target256@mailservice.net|brian.target72@corp.local|nina.target133@corp.local|grace.target287@mailservice.net|zach.target326@corp.local|robert.target106@example.com|paula.target136@example.com,1.0,1.0,1.0,1.0,0.6938,0.0413
